"genbank_accession","species","temperature_optimum","temperature_min","temperature_max","reported_temperature_optimum","reported_temperature_max","reported_temperature_min","partition_temperature"
"GCA_014195535","Runella defluvii",24.9331387904963,10.1108669859002,33.155018454946,32.5,40,15,"train"
"GCA_000374025","Spirosoma panaciterrae",25.7117532899151,11.1171837886866,34.6234357390204,30,42,15,"train"
"GCA_002843425","Raineya orbicola",43.4212396346856,27.2589336998024,51.2772698708238,50,60,35,"test"
"GCA_003402975","Brumimicrobium aurantiacum",28.518444507715,8.31841344656946,35.6158686771557,29,40,4,"train"
"GCA_002844555","Brumimicrobium salinarum",29.7520106530806,10.136937378275,38.4209069641519,35,40,15,"train"
"GCA_000194605","Fluviicola taffensis",22.19307642215,6.3237994811905,28.4976516200936,20,28,4,"train"
"GCA_900106795","Aequorivita viscosa",25.2808913037833,7.33032506013212,33.2645377108718,30,39,4,"train"
"GCA_900112395","Algibacter lectus",22.6940807975088,4.2943166661024,32.1484601948193,22,35,4,"train"
"GCA_001747085","Algibacter_C aquaticus",23.6475521306583,7.70696701178603,32.0978131422503,17.5,30,10,"train"
"GCA_900115185","Algorimicrobium echini",21.8379584332424,4.59208467716509,30.0785427180896,33.5,39,4,"train"
"GCA_008086205","Algorimicrobium myxarmorum",26.5327317867394,8.37110013824531,34.7010075235692,14,25,14,"train"
"GCA_001632745","Aquimarina aggregata",21.3959859719582,6.18793473802195,30.4745548802685,28,42,4,"train"
"GCA_001401755","Aquimarina longa",25.6121035443769,13.6185089760257,34.5448971933142,22,30,4,"train"
"GCA_016735115","Aquimarina mytili",26.5996626778407,12.4661017249487,35.8610030998898,27.5,37,15,"train"
"GCA_900141785","Aquimarina spongiae",26.3602655253768,10.5473291538845,34.9057749940863,32.5,35,10,"train"
"GCA_002909235","Arenibacter catalasegens",22.3665744900102,7.09206027477488,32.2512265851574,22.5,36,4,"train"
"GCA_014651295","Arenibacter certesii",24.0451677245619,7.20242018220274,34.3470521539314,16,38,4,"train"
"GCA_003259375","Arenibacter echinorum",25.5386314370298,7.1269050303636,35.2722880512342,25,35,4,"train"
"GCA_008086185","Bizionia saleffrena",21.9979679733344,5.70247671592809,31.4676054096214,12.5,20,12.5,"train"
"GCA_008086175","Bizionia saleffrena",22.7345674751782,6.34925424024402,31.8502642755508,12.5,22,12.5,"train"
"GCA_000186265","Cellulophaga algicola",21.7455753519167,5.53488980191398,30.7882849218622,20,28,2,"train"
"GCA_000190595","Cellulophaga lytica",20.0589226123492,4.03893062766312,30.1983475135658,26,40,20,"train"
"GCA_900176415","Cellulophaga tyrosinoxydans",23.6639780363422,7.50724881924106,33.0298576719457,27,35,15,"train"
"GCA_006974145","Changchengzhania lutea",22.4014797123793,5.24092339947754,31.6777974830065,20,35,4,"train"
"GCA_002807055","Confluentibacter citreus",25.6395182595558,6.33670986210126,34.426787243566,33,37,4,"train"
"GCA_014643615","Croceivirga lutea",24.5311107204627,8.83000754874249,33.3440468368326,28,40,16,"train"
"GCA_002886045","Flavivirga eckloniae",25.1150537160576,7.38150184198204,33.8097005576424,27.5,35,10,"train"
"GCA_010614725","Flavobacterium ajazii",25.4044210167893,8.20520810049378,33.5411895852162,27.5,37,4,"train"
"GCA_900101855","Flavobacterium anhuiense",26.976224209214,9.73553348527166,35.6140620679922,27.5,37,5,"train"
"GCA_000419685","Flavobacterium antarcticum",26.421031257373,9.581583225619,34.2452425289578,21.2,24.1,5,"train"
"GCA_003148525","Flavobacterium araucananum",24.4471553077541,8.65929730409263,32.9253557198398,27.5,30,4,"train"
"GCA_900101895","Flavobacterium caeni",26.7914515768332,9.23586116644798,35.5379517423175,22.5,35,10,"train"
"GCA_007830415","Flavobacterium cheniae",26.2077564082691,9.15653761623998,33.6615427316429,28,32,18,"train"
"GCA_900142685","Flavobacterium chilense",24.0635853289733,7.81291201307104,32.2975962486986,26.5,30,4,"train"
"GCA_007990835","Flavobacterium columnare",34.1036437557891,18.1227603942344,42.5424764396255,27.5,37,15,"train"
"GCA_003385895","Flavobacterium cutihirudinis",27.3592528733388,8.90812301736928,35.8170003369366,26.5,30,10,"train"
"GCA_000425425","Flavobacterium daejeonense",29.2593783271545,11.2745721446953,36.8635801751947,32.5,35,5,"train"
"GCA_900129555","Flavobacterium defluvii",25.2451799134668,8.14877834951942,33.4335082114161,27.5,40,10,"train"
"GCA_900106645","Flavobacterium degerlachei",24.9195504714301,7.76894160557411,32.492203418633,20,30,5,"train"
"GCA_000425465","Flavobacterium filum",27.6515153150673,8.76417709602321,34.2563661868969,30,40,10,"train"
"GCA_006539745","Flavobacterium flevense",26.8470554105881,9.57134572950987,34.696464501358,15,25,0,"train"
"GCA_900129545","Flavobacterium fluvii",25.4487109970919,7.49754109472991,33.8254894712103,27.5,35,15,"train"
"GCA_002217195","Flavobacterium frigidimaris",26.264728619397,9.80135531787391,35.2999764235091,23.5,30,13,"train"
"GCA_900111075","Flavobacterium frigoris",25.2498405806143,9.44760906771611,33.2911729920984,15,25,5,"train"
"GCA_900100165","Flavobacterium glycines",28.1466178505006,9.01077527993425,35.8655333198235,28,35,10,"train"
"GCA_900129705","Flavobacterium granuli",27.2084187866425,11.2547288172205,35.3284061955743,27.5,37,15,"train"
"GCA_900114085","Flavobacterium guanonis",32.9009344999184,19.6606237090165,41.3895978166925,30,35,5,"train"
"GCA_900142055","Flavobacterium haoranii",29.3688774250622,9.63084332015783,36.9023111415319,30,37,15,"train"
"GCA_002217285","Flavobacterium hercynium",26.6815215786297,10.7530879573986,35.3712012204545,23.5,29,12,"train"
"GCA_020026925","Flavobacterium hibisci",27.7652936736221,9.91580895033646,35.6265063720269,27.5,35,15,"train"
"GCA_002217335","Flavobacterium hydatis",27.6616001001446,11.7118084175863,36.2610788264919,22.5,35,5,"train"
"GCA_900142355","Flavobacterium johnsoniae",26.0494093816164,8.33916975498203,34.4926147263404,27.5,30,10,"train"
"GCA_900109075","Flavobacterium marinum_A",32.050176351788,17.0583062333654,41.5022993772002,30,37,10,"train"
"GCA_900129585","Flavobacterium micromati",25.5032402181536,8.49155589488578,32.6871244125625,15,25,5,"train"
"GCA_004355225","Flavobacterium nackdongense",24.3726898543301,6.54066229737104,32.1947647934391,20,30,10,"train"
"GCA_900100375","Flavobacterium noncentrifugens",21.3824768385478,4.92423546182225,28.9728795713913,15,29,0,"train"
"GCA_900101925","Flavobacterium psychrophilum",27.0573030221873,10.9159934730734,34.7324405943689,17.5,23,5,"train"
"GCA_002217435","Flavobacterium reichenbachii",26.4576996505345,9.89005338583609,34.6769101183964,23,30,6,"train"
"GCA_900182645","Flavobacterium resistens",25.0793894486244,6.99939304109568,33.0836038223228,25,40,15,"train"
"GCA_900142735","Flavobacterium saccharophilum",27.3188640879707,11.2371924993415,35.4158858857133,25,30,4,"train"
"GCA_900100625","Flavobacterium saliperosum",27.2459085175279,9.55648018658183,35.2252130149933,28,34,20,"train"
"GCA_903819445","Flavobacterium salmonis",25.6411183455358,8.57770058252045,33.8915759609308,25,35,5,"train"
"GCA_000686885","Flavobacterium sasangense",25.4888535330365,7.36183561959671,33.0155015172464,30,35,10,"train"
"GCA_900129575","Flavobacterium segetis",24.0517115393871,8.13031277180572,31.4817731148194,16.6,21.8,5,"train"
"GCA_004329815","Flavobacterium silvisoli",25.3195407991852,9.35391899995268,33.5243456737455,31.5,40,15,"train"
"GCA_900110375","Flavobacterium sinopsychrotolerans",25.3974317611515,7.68687112150677,32.9890260969414,21.5,25,4,"train"
"GCA_000422705","Flavobacterium soli",24.5117409461505,7.38238845300516,31.8553027874154,25,33,4,"train"
"GCA_014642915","Flavobacterium suaedae",34.3233418557527,17.6635809574025,43.3607273209019,31.5,40,15,"train"
"GCA_000422725","Flavobacterium subsaxonicum",25.0611741633311,8.24423523904209,34.83575675783,26,38,2,"train"
"GCA_000430025","Flavobacterium suncheonense",27.8617824411203,10.7104692189269,36.2097221680563,33.5,37,15,"train"
"GCA_900111965","Flavobacterium swingsii",24.9969323883279,7.95054677914549,31.4340342231829,25,26,3,"train"
"GCA_023656565","Flavobacterium tyrosinilyticum",27.8434971118925,10.70920595459,35.6136256203083,26,33,4,"train"
"GCA_900108015","Flavobacterium urumqiense",25.8703680779359,8.77462626238469,33.6289033963317,14.5,17,2,"train"
"GCA_003688495","Flavobacterium weaverense",27.7476088763793,11.1100714306509,35.3075671529185,17,19.9,5,"train"
"GCA_900112975","Flavobacterium xueshanense",28.0900716099323,10.9604313346901,36.0128139418033,14,18,2,"train"
"GCA_001439665","Formosa algae",23.4534578358829,5.66469038502499,33.0907816574511,23,35,5,"train"
"GCA_000425645","Gaetbulibacter saemankumensis",30.7363428309509,14.6176406852819,38.8680700826194,27,40,13,"train"
"GCA_023721415","Galbibacter mesophilus",30.0379898249245,11.2375588580392,39.6023883259086,27.5,42,10,"train"
"GCA_004115975","Gelidibacter gilvus",22.7540273494862,4.90087073668371,32.6617206626343,13.5,22,13.5,"train"
"GCA_007997285","Gelidibacter salicanalis",25.7262388317457,8.48184869508468,36.3608350651246,11.5,22,11.5,"train"
"GCA_006159205","Gillisia flava",30.7724387431959,12.0076082493277,39.9067479002532,27.5,40,4,"train"
"GCA_007997295","Gillisia hiemivivida",23.5157574613279,6.04227006947341,32.8005784091971,11.5,22,11.5,"train"
"GCA_000258765","Gillisia marina",24.9955510612012,8.18640748261659,34.1434497399155,25,30,4,"train"
"GCA_000060345","Gramella forsetii",28.9234953795318,9.40738564045868,37.8078058636212,23.5,30,2,"train"
"GCA_000423045","Gramella portivictoriae",28.5923490434036,9.79507961701737,38.1717112025611,29,36,4,"train"
"GCA_001889005","Gramella salexigens",31.5004798718187,13.0408090191632,40.6568583844499,30,40,4,"train"
"GCA_900111025","Jejuia jejuensis",30.2099545276191,12.3649904151064,38.8500936139562,32.5,35,15,"train"
"GCA_002973595","Jejuia pallidilutea",26.9668111119906,10.9557336515182,35.9823840562137,27.5,35,15,"train"
"GCA_000154725","Kordia algicida",26.8379484273541,8.86183235266704,35.1982142247593,30,40,4,"train"
"GCA_002744755","Leeuwenhoekiella nanhaiensis",27.0012990814652,8.87716399151446,37.2546271499325,30,40,4,"train"
"GCA_900130045","Leeuwenhoekiella palythoae",27.9023934867559,10.4305338482075,38.5343265806727,24,38,4,"train"
"GCA_900188355","Lutibacter flavus",25.1173624693099,8.1568820554379,32.687449518618,30,37,15,"train"
"GCA_900116115","Lutibacter maritimus",29.1821150026725,10.8937669484818,37.2925550681349,27.5,37,4,"train"
"GCA_000621125","Maribacter antarcticus",21.9793383528266,6.15459289720625,31.5165594725586,10,15,4,"train"
"GCA_900142175","Maribacter aquivivus",23.7214778391052,7.07445866396463,32.5243168925346,22,30,4,"train"
"GCA_001447995","Maribacter dokdonensis",23.3975837476256,4.85808482713255,32.7498177663888,30,35,4,"train"
"GCA_900109345","Maribacter orientalis",23.639693824958,5.57745092361452,32.3941527215052,22,32,4,"train"
"GCA_900112245","Maribacter stanieri",22.9209243725353,4.91977875173876,31.7770765846236,25.5,35,4,"train"
"GCA_900155985","Maribacter ulvicola",22.7032740713602,5.41370057198661,31.8286177482764,22,32,4,"train"
"GCA_003148665","Maribacter_A polysiphoniae",27.5066154048763,10.2066885951615,37.8458424665879,31,41,4,"train"
"GCA_017814435","Mariniflexile gromovii",23.2013666000904,5.39006716798775,32.4303163891729,24,37,4,"train"
"GCA_003253545","Mesonia algae",27.4345812084882,9.52561392901342,36.768069787539,22,34,4,"train"
"GCA_014651475","Mesonia mobilis",29.8533504624041,11.6953919304315,39.8634277287194,29,39,4,"train"
"GCA_900141885","Mesonia phycicola",27.6634857477119,10.7727142843338,37.8157698982036,27.5,30,10,"train"
"GCA_003992675","Muricauda aquimarina",29.0614595217432,10.8541285899152,38.2900188016259,33.5,44,10,"train"
"GCA_900129665","Muricauda flava",25.0040059756686,7.59706202541556,35.027628639904,30,35,20,"train"
"GCA_009184425","Muricauda olearia",25.1505538578816,7.84498983216076,35.1466972453701,27.5,40,15,"train"
"GCA_000224085","Muricauda ruestringensis",25.9931123025766,7.28945121895912,35.6278261964137,25,40,8,"train"
"GCA_003584105","Muricauda taeanensis",27.5876335428758,9.35936305228945,37.1925138445127,33.5,40,15,"train"
"GCA_900112295","Muricauda taeanensis",27.3624189088766,9.67005622605048,37.0596102161358,35,37,15,"train"
"GCA_900102925","Muricauda zhangzhouensis",26.32657541257,8.29597472913937,36.0262682894177,26.5,40,10,"train"
"GCA_000963865","Muricauda_A lutaonensis",33.7146429932127,16.296575733274,44.8636877882044,41,55,25,"train"
"GCA_010671595","Muriicola jejuensis",35.3194784294398,19.0977965518022,45.166528758484,27.5,35,15,"train"
"GCA_002117125","Nonlabens spongiae",24.7424202688073,7.52070122447059,34.2514468912842,29,36,20,"train"
"GCA_002117085","Nonlabens tegetincola",27.6096116073814,11.1647193756537,36.0599061667004,17.5,40,10,"train"
"GCA_002954355","Nonlabens tegetincola",29.2398182205792,12.4350885610523,37.7395493277705,32,44,12,"train"
"GCA_001418105","Oceanihabitans himadriense",19.473352414053,2.87450125443283,27.8596525806907,18,20,4,"train"
"GCA_900114005","Olleya namhaensis",18.146646131426,1.06253499813802,28.7227964363737,25,30,4,"train"
"GCA_003129485","Polaribacter aquimarinus",24.3898993924268,8.11195367718202,32.4030592362585,29,37,4,"train"
"GCA_001280865","Polaribacter dokdonensis",22.3655529188386,4.50526629680089,30.2944557735021,26.5,33,4,"train"
"GCA_900101815","Pricia antarctica",25.0378155513191,6.4512898419317,35.1696475524462,18,25,0,"train"
"GCA_900107595","Psychroflexus halocasei",30.0680671240359,11.9196439834971,40.4204721503245,28.5,35,8,"train"
"GCA_011089875","Psychroflexus maritimus",27.5981671124524,11.8423939547835,36.2185733334743,29,37,15,"train"
"GCA_014640175","Psychroflexus salis",26.1491477302838,8.3764390333334,35.7421721401618,22.5,35,10,"train"
"GCA_900099815","Psychroflexus sediminis",27.8798360581442,11.7349673778981,37.8653704963873,27.5,40,10,"train"
"GCA_000378765","Psychroflexus tropicus",24.9551368931484,6.65226403958684,34.1575841654082,30,43,4,"train"
"GCA_015319355","Psychroserpens luteus",21.194821466926,4.09524138476723,29.6486246461995,22.5,35,4,"train"
"GCA_900115145","Salegentibacter flavus",31.433324308729,11.4394222388917,41.2661832017282,23.5,35,10,"train"
"GCA_900168045","Salegentibacter holothuriorum",30.0573556613074,11.5560403662684,40.2699536438633,20.5,37,4,"train"
"GCA_001752425","Salegentibacter salarius",30.7875978649465,10.9970617598707,41.2837588709557,30,41,4,"train"
"GCA_007997385","Seonamhaeicola algicola",19.263549633326,1.84459702260413,28.4588420350649,33.5,40,10,"train"
"GCA_008124875","Tenacibaculum adriaticum",24.8638266194482,7.31269376380553,34.0221493090603,22,34,5,"train"
"GCA_003664185","Tenacibaculum discolor",27.8596701957432,12.5639234870541,37.3686167151857,27.5,38,14,"train"
"GCA_003387615","Tenacibaculum gallaicum",27.7729394464023,11.154705475261,37.1623301062999,27.5,38,14,"train"
"GCA_003610735","Tenacibaculum lutimaris",27.3166723269685,11.1135174838579,36.2552186316207,33.5,39,10,"train"
"GCA_004345825","Tenacibaculum skagerrakense",25.614784236971,10.507125771324,34.1334769498042,31,40,10,"train"
"GCA_900102055","Ulvibacter litoralis",20.2826878369793,4.39218719589342,29.5847551267825,22,36,4,"train"
"GCA_001697185","Wenyingzhuangia fucanilytica",31.834323267399,13.2066650659537,40.3526231288688,25,37,15,"train"
"GCA_014284085","Winogradskyella echinorum",24.3964424852431,7.82845181308947,33.2365502329996,20.5,37,4,"train"
"GCA_014243395","Winogradskyella flava",23.9936586837864,7.60735769083861,32.0872517646511,25,35,4,"train"
"GCA_014635865","Winogradskyella haliclonae",22.0028353725935,6.7498956774701,31.0443218376858,26.5,32,20,"train"
"GCA_000427335","Winogradskyella psychrotolerans",18.1218790098581,0.915990200718818,27.2447507387828,18,30,4,"train"
"GCA_000789235","Wocania ichthyoenteri",25.6551478193701,8.78418825873839,34.4472263971256,28,37,4,"train"
"GCA_003148645","Xanthomarina spongicola",26.7042464448172,9.1782691642455,34.316264267022,30,35,15,"train"
"GCA_014646655","Yeosuana aromativorans",27.7698613037302,11.0887599440681,36.644273513834,34.5,39,23,"train"
"GCA_004362865","Zeaxanthinibacter enoshimensis",34.195665263902,17.4845541306617,44.073919805533,29,40,16,"train"
"GCA_009725985","Zobellia amurskyensis",25.874430712212,7.52623418237235,35.5113735397153,24,32,4,"train"
"GCA_009725995","Zobellia laminariae",25.2083104142239,7.54129997110278,34.3795550993918,22,30,4,"train"
"GCA_002094855","Zunongwangia atlantica",26.619525525947,8.48286988941863,36.1940494048157,26.5,37,4,"train"
"GCA_008806325","Salibacter halophilus",29.5732128046537,10.0548882749887,38.615309970091,33,50,20,"train"
"GCA_000236705","Owenweeksia hongkongensis",24.4980548548491,7.67374699517553,32.8807694571563,29,37,4,"train"
"GCA_008933115","Phaeocystidibacter luteus",29.4890653496596,11.2720943990735,37.4598552295445,32.5,40,10,"train"
"GCA_007993035","Vicingus serpentipes",26.8639736068229,8.17525106329366,34.6357070019994,25,30,5,"train"
"GCA_001420285","Chryseobacterium aquaticum",22.3077589189293,2.85888718671335,30.2197456105363,27.5,37,5,"train"
"GCA_001684965","Chryseobacterium arthrosphaerae",29.1457661352412,10.3612209187326,38.1138604642696,30,37,11,"train"
"GCA_001593385","Chryseobacterium cucumeris",28.0289386834455,9.80639734542168,36.7643635321999,25,38,10,"train"
"GCA_900108365","Chryseobacterium culicis",26.7946443888355,7.50701066356653,35.98613272556,30,37,11,"train"
"GCA_000430825","Chryseobacterium daeguense",26.2838494826345,6.7954530306768,34.4456293681859,33.5,41,10,"train"
